,episode,success,sim_steps,noise_stddev,total_reward,agent_time_ratio,agent_id
435,135,False,999,"[0, 0]",-0.062393110876094504,6,2
436,136,False,999,"[0, 0]",-0.07846985185616931,6,2
437,137,False,999,"[0, 0]",-0.07292666898829667,6,2
438,138,False,999,"[0, 0]",-0.08849100203462432,6,2
439,139,False,999,"[0, 0]",-0.07597951635792805,6,2
440,140,False,999,"[0, 0]",-0.08431618539804382,6,2
441,141,False,999,"[0, 0]",-0.10721356223678447,6,2
442,142,False,999,"[0, 0]",-0.10494484716293823,6,2
443,143,False,999,"[0, 0]",-0.12344930531840723,6,2
444,144,False,999,"[0, 0]",-0.1101946971859118,6,2
445,145,False,999,"[0, 0]",-0.12426471700911312,6,2
446,146,False,999,"[0, 0]",-0.1118682933621895,6,2
447,147,False,999,"[0, 0]",-0.11377000390376948,6,2
448,148,False,999,"[0, 0]",-0.11820570331233643,6,2
449,149,False,999,"[0, 0]",-0.10561734003950446,6,2
450,0,False,999,"[0, 0]",-0.1417716207837924,6,3
451,1,False,999,"[0, 0]",-0.07908168282803558,6,3
452,2,False,999,"[0, 0]",-0.058315395610227666,6,3
453,3,False,999,"[0, 0]",-0.06971531521790679,6,3
454,4,False,999,"[0, 0]",-0.06413614200152154,6,3
455,5,False,999,"[0, 0]",-0.06372460736803372,6,3
456,6,False,999,"[0, 0]",-0.08636619998256269,6,3
457,7,False,999,"[0, 0]",-0.06737264270156387,6,3
458,8,False,999,"[0, 0]",-0.06101178691595601,6,3
459,9,False,999,"[0, 0]",-0.0656878240254822,6,3
460,10,False,999,"[0, 0]",-0.05202867820746829,6,3
461,11,False,999,"[0, 0]",-0.062332139302378506,6,3
462,12,False,999,"[0, 0]",-0.06302802642735432,6,3
